MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label
-222.65529,119.52288,25.750044,17.93825,17.260153,-7.428126,-4.820368,5.533442,3.0534804,-1.0622343,-3.4557443,7.1569557,-6.0260763,Lex
-249.4399,108.00035,31.772581,16.256422,24.214516,-0.6867523,-6.64544,5.03792,4.5194283,-2.1852996,-4.4629908,7.76908,-6.913756,Lex
-247.63937,109.07131,32.73603,17.237562,24.595203,-0.45701343,-6.090139,5.3961563,4.257861,-2.4164538,-4.270587,8.3292465,-5.7891827,Lex
-247.07068,85.41532,37.408794,16.22223,22.030722,4.0949645,-7.1660905,3.1955872,-0.026155869,2.1454077,-3.9881954,10.672333,-5.1658587,Lex
-241.17548,115.52507,19.687551,3.897302,26.342503,3.5050511,-4.0755744,2.7243788,0.76058465,-1.3537921,-6.1543617,3.4596198,-6.468804,Lex
-297.32666,109.337715,35.673897,11.844864,25.874374,5.643584,-1.2919797,-3.0397794,-0.89058685,-1.4233651,-6.00708,4.8134327,-0.69892067,Lex
-386.01535,87.21809,39.851,36.50189,12.033212,-7.9858527,-3.8508785,-1.9962317,-3.1948438,-7.5977597,-2.85663,1.9618021,-4.5924406,LuisG
-269.81012,41.764668,18.899261,22.081516,9.933268,-3.9731483,-1.9158138,-0.71077687,-2.7171743,-5.023732,-1.6461506,-0.08860314,-2.3490007,LuisG
-316.87836,29.67623,10.848674,15.455986,-0.34023428,-3.8375592,-4.493909,0.09626845,-5.4947915,-0.9148274,-2.56007,0.13009055,-3.1945217,LuisG
-258.2917,75.59112,-21.643764,53.453823,-22.2561,35.207573,-31.08554,22.939007,-23.153131,14.410128,-15.680803,6.47087,-6.1264005,LuisG
-352.41666,114.377914,25.200241,27.405752,6.0285954,-13.589944,-5.2111707,-1.0339547,-1.5104421,-5.10358,-1.1394246,1.6386839,-3.668487,LuisG
-267.4077,34.290436,8.31306,18.963484,2.9985652,1.1868794,-7.514247,3.2880044,-6.923634,0.7882377,-5.2283893,4.0803857,-6.948114,LuisG
-377.86148,92.90196,36.78308,32.751076,12.054442,-6.698204,-2.8655007,-0.9464531,-2.8639698,-8.263677,-3.324763,2.097403,-4.498482,LuisG
-404.3839,113.91513,24.718784,27.843164,2.4284134,-3.5739536,-2.5838456,-2.1292517,-5.8807364,-0.78075033,3.1160989,-3.7898812,-1.7589165,LuisG
-230.49115,34.71244,10.698804,18.45781,1.8386952,-5.3255386,-6.8038225,0.43962207,-7.951437,-1.8647212,-4.0156355,1.583427,-3.515436,LuisG
-344.51077,116.48935,3.3619144,17.049654,-3.5157254,-5.8512044,-7.8291216,-6.6098094,-5.850695,-3.3044684,-0.5239666,-3.6534653,-0.6934347,LuisG
-166.62665,35.96508,16.436712,14.839383,5.0031924,-2.9647515,-3.1458795,-3.423689,-3.7624679,-5.1019626,-1.4554302,0.19839336,-1.5712521,LuisG
-360.03662,91.44651,28.354284,31.137508,12.185846,-7.7475924,-4.1175246,0.54582804,-3.6619332,-5.8532104,-3.6484387,3.0085177,-3.9884741,LuisG
-302.0192,113.64739,12.308702,20.361128,8.33656,-4.674773,-5.232741,-3.8435204,-2.9031405,-6.253221,-3.750239,1.1012696,-7.228031,LuisG
-331.4572,118.09642,22.74708,26.307598,7.577167,-12.200332,-3.9181354,0.27979824,-0.05365767,-4.172767,-0.39520195,2.0448115,-4.075781,LuisG
-377.54678,92.374916,35.261395,31.531141,13.790977,-4.349111,-3.1784024,-3.2026217,-3.3633907,-7.0024295,-2.7041812,1.7920942,-4.7194867,LuisG
-377.86148,92.90196,36.78308,32.751076,12.054442,-6.698204,-2.8655007,-0.9464531,-2.8639698,-8.263677,-3.324763,2.097403,-4.498482,LuisG
-359.89166,109.89776,34.294838,27.576698,20.351475,3.4841468,1.4831703,-1.7457793,-0.88753605,-4.9847336,-2.4127703,5.5025673,-2.6170187,LuisG
-340.90063,93.11885,26.89125,31.820118,14.220259,-5.166286,-4.5470614,2.475966,-3.0824413,-6.6933575,-1.2668505,2.3928947,-1.5104674,LuisG
-322.5014,119.219795,10.610572,16.780397,7.1855574,-2.2045183,-3.8717685,-5.451512,-5.388686,-4.155533,-4.1700172,2.2688756,-5.93512,LuisG
-269.62744,113.036354,37.695454,26.119001,-0.58422244,-11.604476,-8.839187,-15.746937,-12.830524,1.2078819,-4.0712037,-12.571481,-6.9459743,Maria
-278.53174,51.79649,18.888647,17.016674,-8.546161,-11.192759,-13.330674,-7.512508,-4.5876384,-1.3096056,-10.621189,-3.6704884,-7.1269016,Maria
-252.63614,87.4707,33.13573,29.350748,0.19360921,-12.83576,-9.611529,-15.508358,-11.386502,-0.2914385,-5.0614395,-10.5058775,-4.776164,Maria
-308.11752,111.14934,32.32877,27.19369,-1.6585621,-13.614203,-10.513539,-13.929432,-13.521288,0.8120199,-5.708459,-10.1679945,-6.7380853,Maria
-258.5578,120.249466,33.40688,25.43708,1.8360981,-8.663535,-7.721722,-13.788206,-10.094724,3.3548937,-2.3746996,-9.890684,-4.7308555,Maria
-298.88477,105.71314,8.468595,53.20683,0.20225744,9.863453,-24.988121,3.0726132,-27.606182,-2.1526952,-6.3251824,7.051285,-10.190045,Maria
-299.9477,117.465965,25.440691,19.2811,-18.251698,-12.678743,-14.074149,-10.366546,3.4540343,-2.2478461,-14.547967,-1.4659871,-3.8330488,Maria
-230.31921,107.03444,31.29944,29.03357,-7.7681065,-10.755648,-13.0446205,-10.045894,-11.424391,6.9548345,-7.054009,-13.210598,-8.043064,Maria
-171.50374,58.38235,23.078987,21.52383,-11.871015,-12.848594,-15.790177,-8.286318,-4.4336085,-0.21883775,-9.001319,-4.5396595,-7.3491,Maria
-237.60318,86.11251,3.5307598,55.3144,-13.12075,20.635277,-25.72248,13.296453,-25.81213,10.997299,-8.272311,7.308001,-8.267127,Maria
-224.62451,111.37992,31.482418,32.568535,-8.473395,-6.6342506,-4.88049,-8.770881,-9.240445,5.003098,-1.8701184,-8.159891,-7.594748,Maria
-269.3341,114.69672,35.593803,26.178383,-0.1706195,-11.016945,-9.424761,-15.826541,-12.199174,1.1403387,-4.7513647,-12.681814,-6.237172,Maria
-265.60385,114.35523,33.684708,27.045692,0.30319244,-11.566099,-9.407472,-14.32866,-11.626742,0.85334474,-4.4828176,-11.103875,-6.1946054,Maria
-258.5578,120.249466,33.40688,25.43708,1.8360981,-8.663535,-7.721722,-13.788206,-10.094724,3.3548937,-2.3746996,-9.890684,-4.7308555,Maria
-264.25146,112.23027,34.072605,27.038605,2.4574182,-12.567114,-9.272106,-14.825891,-12.209121,1.3814745,-4.638622,-11.490532,-6.6629725,Maria
-258.5578,120.249466,33.40688,25.43708,1.8360981,-8.663535,-7.721722,-13.788206,-10.094724,3.3548937,-2.3746996,-9.890684,-4.7308555,Maria
-230.31921,107.03444,31.29944,29.03357,-7.7681065,-10.755648,-13.0446205,-10.045894,-11.424391,6.9548345,-7.054009,-13.210598,-8.043064,Maria
-219.91357,102.277245,32.249226,33.47787,0.9236077,-9.370521,-11.801916,-16.385847,-9.948756,3.9521897,-3.2535284,-9.398362,-5.656393,Maria
-211.14581,120.68167,33.32506,29.98072,-10.287637,-6.423762,-5.7570763,-8.135759,-8.601912,8.98708,-8.076738,-7.3847246,-7.3313947,Maria
-325.96344,66.011406,3.2968962,9.378283,-7.0815206,-3.105656,-15.117804,-7.7685795,-14.639762,-12.010591,-12.753549,-5.5591445,-10.38661,Mariana
-239.08145,41.349342,-7.119477,16.212902,-13.121011,9.90364,-17.009308,5.742259,-21.190691,3.0160196,-19.882153,3.581821,-16.326513,Mariana
-217.5983,28.088732,4.0395174,5.5290747,-3.1664693,-2.3677008,-8.605068,-5.6429954,-10.802309,-4.780571,-9.862891,-2.1029267,-7.250208,Mariana
-248.09798,38.375645,8.159653,4.306776,-2.1906714,-5.6847486,-8.267998,-9.378034,-9.772805,-8.859158,-9.638711,-5.5954595,-6.9987235,Mariana
-211.2913,22.274277,-0.19229895,2.0453005,-8.566328,-4.972076,-9.626927,-7.228147,-8.376072,-4.1963973,-6.0655947,0.31435707,-5.781502,Mariana
-324.59735,101.48463,5.3673553,7.78656,-0.46513382,1.1248169,-11.782045,-5.6258206,-11.114093,-8.202053,-9.711646,1.112575,-9.029038,Mariana
-341.15823,63.615673,6.1278853,4.6024294,-8.215402,-8.576272,-12.334875,-10.758348,-14.327267,-6.246436,-3.7804432,-5.051897,-3.0249317,Mariana
-275.98572,74.07799,1.9653323,31.889065,-8.445847,-3.576998,-20.145693,-2.4982865,-16.533585,-9.331095,-12.5095415,0.9882541,-7.1025004,Mariana
-269.97757,71.425125,8.829398,24.525562,-15.286905,-2.8421013,-20.141119,-8.170877,-11.501773,-7.5249453,-4.4723616,2.2919846,-6.8500423,Mariana
-251.99054,61.57516,11.194354,11.220269,-11.5025215,0.5837423,-12.310944,-7.595375,-15.482528,-6.881472,-16.741285,-4.4707446,-14.971299,Mariana
-293.34268,101.775215,18.969564,25.562708,20.83376,-5.1691756,-6.1455507,-0.31266153,-9.649987,-6.2433043,-6.1846128,4.633443,-2.347724,Mariana
-321.38354,72.23603,8.247949,13.362946,-3.5452662,0.38946232,-11.502151,-4.1556325,-11.085215,-8.656604,-9.820132,-3.1149879,-8.397052,Mariana
-321.38354,72.23603,8.247949,13.362946,-3.5452662,0.38946232,-11.502151,-4.1556325,-11.085215,-8.656604,-9.820132,-3.1149879,-8.397052,Mariana
-321.38354,72.23603,8.247949,13.362946,-3.5452662,0.38946232,-11.502151,-4.1556325,-11.085215,-8.656604,-9.820132,-3.1149879,-8.397052,Mariana
-268.64005,106.80132,4.6215878,11.193288,-1.6260139,2.5119195,-12.031205,-4.0986204,-7.791925,-6.1990113,-9.732875,-2.0580509,-7.843542,Mariana
-321.38354,72.23603,8.247949,13.362946,-3.5452662,0.38946232,-11.502151,-4.1556325,-11.085215,-8.656604,-9.820132,-3.1149879,-8.397052,Mariana
-258.74585,77.92255,2.549625,32.62501,-8.455836,-1.7041149,-19.761364,-0.067300566,-14.300804,-8.806871,-13.198733,-0.2783865,-6.3332095,Mariana
-232.30917,93.14574,5.323286,31.964872,-7.8285146,3.2438595,-17.65961,-7.568827,-10.209655,-7.8395495,-9.635213,-2.3125253,-5.847006,Mariana
-287.95074,106.55862,12.730647,13.986386,-5.4848495,2.4049282,-12.035935,-9.979623,-9.440437,-12.454983,-11.555866,-7.2326703,-8.344078,Mariana
-347.57483,103.79248,22.458109,25.159414,6.0587835,-2.8040972,-12.088979,8.1665745,-18.155264,0.27645007,-8.143781,0.42270637,-1.7469555,Marlon
-307.28604,56.893616,10.437252,25.651295,-2.5274768,10.920557,-15.696616,8.97815,-17.794619,4.2787476,-14.997527,3.6600497,-10.103614,Marlon
-156.54172,37.09226,19.985512,11.95235,6.439651,-0.44591162,-2.476605,-1.3991312,-5.402377,-2.5408502,-3.0419745,-2.2594924,-0.6013769,Marlon
-429.0496,108.42133,21.83723,29.125502,8.130973,12.777179,-15.767827,11.033972,-7.8325553,-7.256632,-2.894914,-5.996013,-0.59237444,Marlon
-273.72412,80.9659,29.333881,20.931301,12.3557,-1.1919051,-5.7738814,2.0591896,-11.422606,-2.1804452,-4.5208516,-1.4072433,-0.7338984,Marlon
-256.0244,69.78941,25.879898,17.035305,2.6854782,-2.977784,-2.2132123,-2.485722,-6.3542905,5.206751,-2.2909567,4.1789627,-3.6418114,Marlon
-254.04768,59.982735,28.200663,16.728794,9.3253765,-0.003459139,-3.7115884,0.02929998,-9.797894,-2.580225,-2.326578,-1.3066913,-0.8494292,Marlon
-216.40308,38.031887,22.94605,15.141642,10.026923,2.1354246,-2.453588,-2.5823612,-2.2953956,-0.5602429,-0.3519592,0.43945643,1.8053142,Marlon
-395.23743,91.91683,17.591995,17.730265,8.231009,-11.493154,-1.1965683,-5.0860715,-8.372205,3.0620482,-2.0843797,1.6882404,-1.9577916,Marlon
-271.78796,130.4329,-6.0149884,20.830803,14.6019535,-2.5837924,-11.599324,1.3737861,-19.630783,1.4989161,-9.363694,3.1752524,-4.0203266,Marlon
-310.39798,136.98648,7.9194436,35.597736,17.216024,16.440977,-19.20092,13.643779,-9.345932,-0.27309734,-1.4535306,0.45793703,0.4613771,Marlon
-318.81253,114.431206,22.893385,24.070492,15.954934,-0.69719523,-9.511918,7.457681,-16.11751,1.013156,-7.3446445,1.4552014,-2.0247574,Marlon
-328.1096,120.46347,24.329071,26.304579,10.091875,-0.48296633,-10.34714,10.257205,-17.547207,0.33065334,-7.158542,1.0587083,-1.5950853,Marlon
-326.39307,119.870544,24.253698,23.352201,12.254804,1.9130423,-10.746976,7.2840834,-16.840113,1.7236853,-7.317864,0.35267007,-1.6591369,Marlon
-319.96365,124.49096,28.344679,27.668682,10.523296,3.918288,-7.136284,12.977619,-15.516354,3.6835253,-2.6275969,4.9770594,1.897123,Marlon
-326.39307,119.870544,24.253698,23.352201,12.254804,1.9130423,-10.746976,7.2840834,-16.840113,1.7236853,-7.317864,0.35267007,-1.6591369,Marlon
-328.0953,135.50243,21.410284,23.839256,8.516026,3.274656,-6.0092497,1.4447513,-10.027566,4.409418,-3.504062,3.582701,1.7884231,Marlon
-313.95663,109.22835,21.992453,24.34772,16.593077,-6.0010786,-3.6113367,2.8637016,-14.002468,1.5175736,-4.047481,3.374737,-2.2512696,Marlon
-244.341,133.05249,-5.924125,19.096594,11.1917715,-1.0202893,-11.158112,0.8697856,-15.329433,1.8669227,-9.421649,1.755053,-4.2787113,Marlon
-203.37442,89.65197,-4.5006456,12.780102,-2.9076476,-33.037804,-13.081321,10.687151,-19.42689,2.9254305,-7.2975264,-1.8752769,2.2323334,RamosBetancourt
-202.32037,42.815357,2.4143167,4.0853434,-5.3944874,-24.604528,-8.963439,1.0720258,-7.2261,-1.3373572,-2.3377666,-2.0336034,-1.5453832,RamosBetancourt
-243.67578,94.993034,-0.14949448,15.337454,-0.65014774,-30.89803,-11.854946,7.6477013,-19.36331,2.059501,-7.211748,-1.8921022,2.7604625,RamosBetancourt
-232.50414,128.9372,-16.137577,36.328087,-1.2123007,10.013305,-47.749313,19.262617,-9.528194,-1.9838328,0.9509751,-0.8226248,-6.2314916,RamosBetancourt
-149.03947,49.67122,-1.7162945,5.624863,-13.6116705,-24.885122,-5.7072544,1.6682637,-10.148729,2.799635,-5.9339495,-0.46589485,-4.63872,RamosBetancourt
-186.29553,65.00574,-6.399915,7.115824,-21.17675,-29.55163,2.018021,-1.9189763,-11.931979,4.509908,-9.258092,2.0248008,-10.29697,RamosBetancourt
-263.53867,80.30877,-4.6120596,10.7436905,-1.6972508,-30.894808,-9.227423,9.859254,-16.076563,3.7418153,-5.957861,-1.5419334,3.137052,RamosBetancourt
-117.014404,47.27417,8.369867,8.632783,-0.15981756,-18.666195,-17.723095,-6.2106233,-6.3156924,-2.8203926,-0.9557176,0.63597023,1.2808635,RamosBetancourt
-153.63661,65.66868,-43.060493,15.321134,-27.3372,-0.2866274,-37.414165,-3.4787486,-13.426314,5.662117,-7.762253,-2.1101122,6.1426096,RamosBetancourt
-151.01094,58.243225,-15.470676,14.895626,-15.32369,-20.138584,-14.513283,-10.1186285,-10.35708,9.190064,-9.929042,0.4002683,-0.6575603,RamosBetancourt
-286.80548,76.942024,-10.195793,17.864521,-9.465287,-13.967665,-15.270843,-7.956049,-13.180558,9.177505,-2.6896138,0.59682095,4.134172,RamosBetancourt
-183.1218,105.65654,2.1839035,18.158617,-0.29283878,-31.08265,-13.782182,8.266498,-20.522902,2.665755,-7.419111,-2.4250884,1.8849163,RamosBetancourt
-188.32346,102.69999,3.122397,18.037174,2.1633651,-27.011961,-8.677353,13.26978,-16.379509,6.2530527,-4.0582986,0.5508484,4.0481815,RamosBetancourt
-200.63028,92.4811,-2.8623679,13.931031,-1.1762567,-31.58804,-12.124433,11.009968,-18.987642,3.5728369,-6.6978087,-1.4917166,2.587547,RamosBetancourt
-201.86658,91.33901,-3.2482939,13.600512,-2.3313208,-32.4725,-12.472908,11.258713,-18.902603,3.3627126,-6.9728537,-1.6565511,2.3637004,RamosBetancourt
-200.49352,91.32123,-2.6353862,13.395447,-1.0167861,-31.947132,-12.068827,10.965143,-18.693018,3.791474,-6.6340156,-1.2920635,2.466243,RamosBetancourt
-188.07764,84.33051,2.5696924,17.186024,-3.869346,-18.958105,-24.04334,-1.7562381,-10.826594,-1.1057253,-1.5743635,2.0802534,1.3211148,RamosBetancourt
-153.54822,65.74385,-43.16973,15.402469,-27.565504,-0.33119893,-37.64016,-3.6033416,-13.643551,5.5491114,-7.8805113,-2.1954632,6.0673723,RamosBetancourt
-169.4587,73.10336,-14.6269245,20.895765,-10.645638,-14.530139,-17.530539,-7.4115605,-17.420433,7.0754685,-3.6567361,-7.180619,5.1929026,RamosBetancourt
-305.66574,126.29035,11.782378,4.221445,8.399119,-5.504774,-21.025213,-0.45765156,-0.002423135,-2.7654688,-0.19497457,-3.6102571,5.609849,Sergio
-304.99628,41.420387,13.888096,8.463433,-5.540729,-8.497412,-5.1918745,0.29865828,-7.2113523,1.1280842,-2.1551015,0.73124623,-2.7239335,Sergio
-303.22745,79.23715,22.053324,14.715872,1.3255229,-10.178074,-13.69671,-0.44172797,-7.8669977,-3.4817963,-3.7485788,0.97530544,1.3292812,Sergio
-216.62047,42.588593,19.387215,16.383957,1.9507974,-4.7872634,-8.671013,1.4613386,-8.964201,-3.8805866,-4.490685,1.0059237,-1.6963569,Sergio
-213.84041,40.861004,16.33974,11.690866,-1.6102786,-6.3260922,-7.6398115,0.7457746,-8.025196,-1.4656644,-2.8787231,0.13525766,-3.1989543,Sergio
-362.64526,113.62735,10.388613,4.51777,8.271893,-4.286232,-19.386549,-0.40924618,-0.96575433,-2.9466858,-0.50803775,-3.7210238,5.4749064,Sergio
-215.2533,52.929184,25.779375,14.592092,4.748705,-6.844605,-6.8214374,-0.052743636,-3.2396915,-3.5588744,0.7786887,1.4358673,0.6746786,Sergio
-173.47238,80.91596,22.02137,15.651249,6.859272,5.3550525,-7.8698564,-1.9462924,-0.38098732,-8.29176,-6.4929376,-1.1663756,-3.673621,Sergio
-205.14418,128.62494,10.059318,25.052517,13.334189,16.753849,-19.557085,-0.18103334,-4.349462,-13.892664,-16.907227,8.021122,-8.186883,Sergio
-303.71762,142.22673,8.362946,8.216596,10.637574,5.325217,-21.889719,-6.2661242,2.6701758,4.0523677,-11.103855,2.6778364,-2.4559693,Sergio
-252.33437,74.80535,18.029707,16.148272,4.2308073,-1.4306941,-12.525058,0.49590665,-3.1392272,-10.327257,-5.987307,-8.595129,-4.162159,Sergio
-305.4431,128.63231,12.133474,5.43392,9.176745,-4.620339,-20.252144,0.08997519,0.5757738,-2.2783406,0.19286078,-3.0753918,5.83351,Sergio
-284.82632,133.2176,10.388414,15.144306,6.9115367,-6.121841,-14.819987,1.9714048,-0.105431736,-3.0991888,1.1745136,-2.2635999,5.125653,Sergio
-305.4431,128.63231,12.133474,5.43392,9.176745,-4.620339,-20.252144,0.08997519,0.5757738,-2.2783406,0.19286078,-3.0753918,5.83351,Sergio
-305.13293,127.78059,10.048824,4.0958514,9.000484,-4.5460334,-21.331505,-1.3877455,0.056034967,-1.943762,-0.10958764,-4.2240577,5.131751,Sergio
-284.82632,133.2176,10.388414,15.144306,6.9115367,-6.121841,-14.819987,1.9714048,-0.105431736,-3.0991888,1.1745136,-2.2635999,5.125653,Sergio
-216.78033,119.606895,12.992822,16.599333,6.4810386,7.358652,-12.356167,-0.15866685,1.5015994,-9.1254635,-8.017062,0.40859565,-4.658777,Sergio
-205.97131,135.30704,8.594793,22.867632,13.650462,12.679668,-16.913483,-0.3820016,-1.314561,-11.339929,-13.9664545,7.0003004,-5.8149743,Sergio
-271.56415,138.11032,10.686323,3.8725026,13.458175,-2.8536375,-18.626205,-6.554828,7.1638694,-3.9672008,-6.7268095,1.4264107,2.2353456,Sergio
-246.62807,94.23375,-2.7720394,-8.761434,19.89474,-13.223706,-17.132662,10.285662,-2.822538,-17.847443,-1.2767249,-8.718302,-2.9542704,Vanessa
-246.62807,94.23375,-2.7720394,-8.761434,19.89474,-13.223706,-17.132662,10.285662,-2.822538,-17.847443,-1.2767249,-8.718302,-2.9542704,Vanessa
-278.67358,121.91515,-4.0358934,8.500829,9.103333,17.530413,-36.379833,11.121481,0.54444236,1.1375185,-15.859377,15.260651,-14.446116,Vanessa
-127.37443,45.80589,5.773881,2.4119973,6.4775786,-9.507876,-12.141158,-1.5543479,-2.919447,-9.230623,-4.270127,-3.640684,-5.179498,Vanessa
-263.84796,71.00231,-16.09725,23.83831,-13.462144,19.290722,-34.647984,13.583429,-17.435806,11.715148,-21.592232,12.348694,-13.31024,Vanessa
-163.5021,55.211185,6.8039527,4.7697797,12.812716,-8.372931,-9.906528,4.1123405,-0.007363979,-8.373059,-0.9308362,-3.185933,-2.5104096,Vanessa
-274.51608,122.03135,-3.910116,4.81054,13.688968,12.153314,-34.83847,15.117532,-0.22802508,-0.69519204,-14.540302,11.766233,-17.549759,Vanessa
-196.27826,46.281967,4.9097524,5.336433,-7.111876,-25.505085,-15.80882,5.2603583,-4.919551,-2.7536676,-1.297616,-3.3300364,-2.530007,Vanessa
-191.21469,55.50554,2.9341772,-1.8248262,-17.817465,-19.290577,-10.864441,1.3137879,-14.586941,-0.28793737,-12.27681,-6.167474,-3.0855448,Vanessa
-273.4666,110.69416,-6.7080083,36.35353,-7.0930123,14.679932,-31.716873,7.0044246,-14.779674,6.872249,-14.284895,8.675183,-9.592442,Vanessa
-242.38058,91.139206,-4.211692,11.312787,12.91706,-10.388006,-8.326396,4.4476113,-9.052651,-0.85205716,-6.908341,-1.9532087,-0.8894026,Vanessa
-230.2738,109.8872,3.643381,-1.3078563,21.435377,-11.965877,-15.48113,10.277969,-1.3786402,-13.031646,2.9480324,-5.673569,-0.95074373,Vanessa
-217.88281,109.33307,-2.4934483,-1.8843895,17.044266,-14.753756,-17.261944,5.754379,-3.7978013,-15.545441,-0.6919469,-7.6847534,-3.8344288,Vanessa
-217.88281,109.33307,-2.4934483,-1.8843895,17.044266,-14.753756,-17.261944,5.754379,-3.7978013,-15.545441,-0.6919469,-7.6847534,-3.8344288,Vanessa
-237.7511,105.15578,4.5265007,-2.3255548,24.550592,-11.319246,-14.945431,12.0759945,-0.73517185,-14.166345,1.7330242,-5.429305,-1.4675807,Vanessa
-237.7511,105.15578,4.5265007,-2.3255548,24.550592,-11.319246,-14.945431,12.0759945,-0.73517185,-14.166345,1.7330242,-5.429305,-1.4675807,Vanessa
-192.74017,87.00017,1.3022705,13.963229,-7.072442,-31.414248,-22.61787,14.730744,-11.827328,-0.7100298,-6.6002316,-4.678489,-1.9654236,Vanessa
-242.86029,87.375854,15.456824,5.877821,-2.5621192,-15.51324,-22.424932,6.274536,-12.019216,-5.086812,-2.5923145,-13.491474,-5.7550006,Vanessa
-223.78531,88.49937,12.2237,16.872692,1.6310974,-13.893181,-13.86349,-0.5477072,-5.1947594,-5.3471565,-2.3855245,-3.7170062,-7.356359,Vanessa
-298.74448,79.66284,2.1121461,8.022549,-18.10066,-8.587112,-11.583578,-14.247008,-3.7019506,-10.166411,-7.593036,-3.8545523,-5.627666,Yoselin Estudillo
-317.95377,91.488594,-3.9302466,19.73241,-19.768682,-8.594285,-11.571333,-13.189541,-13.016587,-0.66859394,-15.832472,-0.26691622,-11.472053,Yoselin Estudillo
-168.19446,45.24812,4.4195414,5.84294,-12.932447,-4.7887406,-12.364004,-5.983528,-7.281877,-2.2055974,-8.780755,0.7335694,-5.983924,Yoselin Estudillo
-295.11923,84.642586,-3.8030918,-2.972866,-27.32582,-3.7314956,-18.90967,-3.2980728,-11.2720995,-6.736184,-2.9165833,-4.640029,-4.754805,Yoselin Estudillo
-194.32558,48.161583,7.1077685,3.0020642,-11.608087,-8.371354,-8.984986,-10.450406,-3.6086094,-7.713205,-6.2504544,-3.178245,-2.8794067,Yoselin Estudillo
-245.4107,47.34986,7.017126,2.5110097,-14.082093,-4.8320537,-9.703364,-3.9660509,-3.9298072,-2.3246293,-4.681514,1.0731696,-2.6574855,Yoselin Estudillo
-310.25137,84.23042,-2.4789047,1.289634,-27.794777,-3.3996508,-18.29252,-5.3724513,-8.960448,-10.059868,-3.3083599,-6.471105,-4.1877055,Yoselin Estudillo
-174.88208,42.291748,10.089119,3.9526422,-6.6421986,-10.290595,-10.936085,-11.190249,-6.5249457,-6.189946,-1.5611758,-0.57474774,-2.2399,Yoselin Estudillo
-335.61307,60.81964,-9.617462,14.188275,-19.220713,-1.1028204,-21.59492,-3.2550716,-21.505398,4.3089337,-14.655561,9.046543,-10.913068,Yoselin Estudillo
-286.67734,110.70723,7.463918,18.794428,-4.9813666,-2.3222077,-3.577655,-10.366091,-0.5523125,-5.7522883,2.2401266,2.2830956,-8.662312,Yoselin Estudillo
-333.90884,97.298225,0.6377442,17.189552,-13.899642,-7.5618443,-10.593421,-9.832516,-1.539182,-10.4027195,-1.8494296,4.089526,-10.512786,Yoselin Estudillo
-283.04602,93.88796,8.130477,11.930535,-13.633227,-4.1916285,-8.057062,-10.9955435,-0.7664989,-7.3767576,-4.923101,-1.5042659,-3.7602577,Yoselin Estudillo
-284.88257,90.43078,5.798718,10.150867,-16.722103,-7.6444135,-10.992599,-12.679756,-3.0138698,-9.260965,-7.1496453,-2.6387782,-4.821949,Yoselin Estudillo
-292.04144,88.089096,8.742307,13.119086,-14.010701,-5.3555956,-9.071607,-12.068219,-1.5828863,-8.184909,-5.8562446,-2.2741992,-4.0172,Yoselin Estudillo
-260.8838,114.135315,11.881329,13.20015,-13.747574,-7.409802,-9.23965,-9.854796,-0.14163698,-6.9042206,-3.713008,-0.53116,-2.1210513,Yoselin Estudillo
-294.76385,84.57738,5.8391,10.649504,-16.200151,-7.03639,-10.318527,-13.184649,-2.785276,-9.401982,-7.012991,-3.435723,-5.211274,Yoselin Estudillo
-273.81277,104.61081,12.241676,13.999006,-11.744294,-10.344493,-10.909018,-12.503935,-4.032523,-6.711465,-1.453835,-0.06417618,-4.1184654,Yoselin Estudillo
-325.2348,83.18063,1.5510494,7.0439997,-9.637145,-7.2494774,-12.72618,-16.403936,-10.348583,-3.990924,-3.3066337,-4.1929755,-4.1585813,Yoselin Estudillo
-286.67734,110.70723,7.463918,18.794428,-4.9813666,-2.3222077,-3.577655,-10.366091,-0.5523125,-5.7522883,2.2401266,2.2830956,-8.662312,Yoselin Estudillo
-230.1175,103.2467,8.480702,12.779552,14.565905,2.2309492,-1.2597283,-4.5348954,-1.183254,3.8511355,0.33460864,-4.9354854,-6.861606,Yosira
-260.61746,110.94999,5.207039,17.40315,8.914831,9.228201,-6.404186,2.7941172,-10.270349,8.310206,-2.9359694,6.7746916,-13.732921,Yosira
-184.67383,72.982315,-6.646379,27.5381,-6.5126424,21.774326,-18.70996,12.421674,-19.553553,16.702784,-12.422232,12.681046,-16.332926,Yosira
-205.99292,76.85677,-6.482333,24.935896,-5.4604,18.26117,-20.406685,7.478658,-19.41427,14.703364,-9.168916,12.983036,-13.961272,Yosira
-235.00858,70.45434,12.492006,13.074098,10.323972,-0.09269865,-1.3521985,-2.7991514,-0.09712781,4.01071,1.6044072,-3.201534,-4.7168136,Yosira
-221.08922,77.95228,2.492214,19.941017,4.6247787,8.300582,-12.768523,3.4250374,-10.58989,9.955838,-4.196728,4.8311853,-13.933261,Yosira
-249.61133,102.39746,-0.3486986,15.320677,4.935974,-2.7672145,-6.4833646,-1.185519,2.1940134,-0.5645048,-10.603388,-6.803894,-2.8960364,Yosira
-149.98613,58.476654,19.160849,15.275565,7.847434,0.26684466,-4.6421075,-2.11759,-0.66503847,2.1591873,-1.6231787,-4.610977,-0.10779868,Yosira
